t,x,y,z,speed_proxy,attractor,attractor_id
53.7,0.4090321072816455,0.5728716050282888,0.4467202104357644,7.85697731957106e-05,sprott_c,9
53.8,0.4366120166294923,0.558583064251544,0.5288638344295029,7.572113954117029e-05,sprott_c,9
53.9,0.4680745750144862,0.548467614520928,0.6084229811019928,7.276179633159321e-05,sprott_c,9
54.0,0.5033369095161806,0.5424930077506939,0.6848522130834805,6.97038994498554e-05,sprott_c,9
54.1,0.5423864873678943,0.5406256682363291,0.7575341788200168,6.658888952022573e-05,sprott_c,9
54.2,0.585268858704918,0.5428369399132368,0.8257650527328192,6.349705399633275e-05,sprott_c,9
54.3,0.632072669417009,0.5491074439947677,0.8887391057037763,6.056035910482138e-05,sprott_c,9
54.4,0.682911389440124,0.5594294422413919,0.945532849246924,5.797904267753716e-05,sprott_c,9
54.5,0.7379009525069135,0.5738070460743924,0.995089716943989,5.604200786349036e-05,sprott_c,9
54.6,0.7971322892930465,0.5922540396695967,1.036206938335525,5.5150122867325925e-05,sprott_c,9
54.7,0.8606376012068655,0.6147890029612086,1.0675271766986014,5.583979888783e-05,sprott_c,9
54.8,0.9283492407591896,0.6414273399752618,1.0875386777884264,5.880131221509827e-05,sprott_c,9
54.9,1.0000503499278388,0.672169758670287,1.094589097807141,6.488194568390181e-05,sprott_c,9
55.0,1.075317119450966,0.7069867411885267,1.0869197335259766,7.505821402700493e-05,sprott_c,9
55.1,1.1534538699239918,0.7457986331482344,1.0627282833936655,9.035525215537186e-05,sprott_c,9
55.2,1.2334243318078804,0.7884512280894701,1.0202689853560658,0.0001116878307612,sprott_c,9
55.3,1.3137856651032729,0.8346872013428716,0.957998131286403,0.0001396022137163,sprott_c,9
55.4,1.392635857362495,0.88411452821357,0.8747693452541754,0.000173919821691,sprott_c,9
55.5,1.467589704394753,0.9361741462774488,0.7700752943995949,0.0002133309704596,sprott_c,9
55.6,1.535802487357954,0.990110554240924,0.6443197349663536,0.0002550600961174,sprott_c,9
55.7,1.59406177802621,1.0449506013046077,0.4990863920781201,0.0002948014706722,sprott_c,9
55.8,1.638963956400059,1.0994970309464622,0.3373521187563518,0.0003271525193312,sprott_c,9
55.9,1.6671805779008515,1.152343809986027,0.1635775250800604,0.0003466747506992,sprott_c,9
56.0,1.6757999021852317,1.2019191964704277,-0.016391885593639,0.0003494453014591,sprott_c,9
56.1,1.662703424207476,1.2465593258279737,-0.1956581833330581,0.0003345955953205,sprott_c,9
56.2,1.6269134211046248,1.2846098034126483,-0.3668326517476729,0.0003050931762825,sprott_c,9
56.3,1.568835867210848,1.3145462377523696,-0.5227572665732199,0.0002671794725008,sprott_c,9
